type,custom_user_id,username,post_id,short_code,needed,recieved,image_url,no_like_log,reason_for_cancelorder,fromapp,order_status,deleted_at,created_at,updated_at,updated_time,user_id
1,47736517840,iam.shreyansh20,0,,0,0,612b0194c5f97_follow_order.png,7,,1,1,,2021-08-29 03:40:05,2021-08-29 04:26:46,,49019897028
1,34705357339,kpbanna27373,0,,0,0,612b01c264c52_follow_order.png,7,,1,1,,2021-08-29 03:40:51,2021-08-29 03:47:01,,48565155657
1,21844738260,_a_n_w_a_r__h_t_,0,,0,0,612b020d0ddef_follow_order.png,7,,1,1,,2021-08-29 03:42:06,2021-08-29 04:07:47,,49114189576
0,45286042815,,2.6506830594415E+018,CTJHjLaJ_UH,0,0,612b026547dc2_like_order.png,0,,1,1,,2021-08-29 03:43:35,2021-08-29 03:44:53,,49256779699
1,41443936389,priiince.xx,0,,0,0,612b02954ea9b_follow_order.png,23,,1,1,,2021-08-29 03:44:22,2021-08-29 04:29:23,,48677936952
1,49004116445,rupeshpandey9505,0,,0,0,612b03e129571_follow_order.png,10,,1,1,,2021-08-29 03:49:54,2021-08-29 03:53:59,,48857045579
0,45008100249,,2.65069629955781E+018,CTJKj2Olf8h,0,0,612b0403300a8_like_order.png,3,,1,1,,2021-08-29 03:50:28,2021-08-29 04:02:34,,45008100249
1,8266182989,shaikkareem__46,0,,0,0,612b0499796a4_follow_order.png,11,,1,1,,2021-08-29 03:52:58,2021-08-29 04:02:22,,49173321334
1,44469958109,grohit_tony_,0,,0,0,612b06293f093_follow_order.png,1,,1,1,,2021-08-29 03:59:38,2021-08-29 04:01:34,,49165985058
1,30322452922,subhammadane_302,0,,0,0,612b065d1b81d_follow_order.png,0,,1,1,,2021-08-29 04:00:30,2021-08-29 08:23:03,,49454474483
1,47293430700,fuck_off_my_enemy,0,,0,0,612b06cb03a1b_follow_order.png,80,,1,1,,2021-08-29 04:02:19,2021-08-31 09:11:13,,11605423929
1,6222956721,itzsimadey143,0,,0,0,612b07067985e_follow_order.png,15,,1,1,,2021-08-29 04:03:19,2021-09-04 04:37:03,,44978570184
0,48802436228,,2.6504223505488E+018,CTIMRXVN4On,0,0,612b07af2207a_like_order.png,9,,1,1,,2021-08-29 04:06:08,2021-08-29 04:47:15,,49070776675
1,32781341174,mr_tanveer_19,0,,0,0,612b0802f41e6_follow_order.png,33,,1,1,,2021-08-29 04:07:32,2021-08-30 16:21:45,,48873433463
1,45956984062,btw_minal_roy,0,,0,0,612b0804cf3e3_follow_order.png,5,,1,1,,2021-08-29 04:07:34,2021-08-29 04:59:19,,49153635238
1,25549771016,iamrahul.02,0,,0,0,612b0827085a5_follow_order.png,5,,1,1,,2021-08-29 04:08:08,2021-08-29 04:10:56,,49137717617
1,5502548686,lucianee_ofc,0,,0,0,612b0841d477a_follow_order.png,12,,1,1,,2021-08-29 04:08:34,2021-08-29 04:18:20,,49295498287
1,9365735429,rajdwivedi871,0,,0,0,612b088231642_follow_order.png,50,,1,1,,2021-08-29 04:09:39,2021-09-02 08:19:39,,9365735429
0,10252223143,,2.63766021663202E+018,CSa2f36iBng,0,0,612b090e45eb7_like_order.png,14,,1,1,,2021-08-29 04:11:59,2021-08-29 05:43:53,,49079938363
1,5945219889,dadinha.conceicao,0,,0,0,612b0920714d8_follow_order.png,563,,1,1,,2021-08-29 04:12:17,2021-09-06 01:31:35,,45524170346
1,44733863040,4.5tq,0,,0,0,612b09e763814_follow_order.png,9,,1,1,,2021-08-29 04:15:36,2021-09-04 13:23:22,,46213409926
1,44927002686,ak___gang_302,0,,0,0,612b0a4921da2_follow_order.png,3,,1,1,,2021-08-29 04:17:14,2021-08-29 04:24:28,,48763080060
1,49018538702,official_subhammordiya402,0,,0,0,612b0a65ad953_follow_order.png,11,,1,1,,2021-08-29 04:17:42,2021-08-29 07:09:36,,49018538702
1,49143722558,rean5617,0,,0,0,612b0a71c0b79_follow_order.png,3,,1,1,,2021-08-29 04:17:54,2021-08-29 04:21:04,,49143722558
1,4806246139,jiteen_parewa,0,,0,0,612b0a8f64172_follow_order.png,17,,1,1,,2021-08-29 04:18:24,2021-08-30 05:28:21,,49261573770
1,48269349825,sagarbisht55,0,,11,0,612b0ac822fcb_follow_order.png,203,,1,1,,2021-08-29 04:19:21,2021-09-06 06:00:59,,35912855311
1,44109262036,mura.li514,0,,0,0,612b0b09a62ed_follow_order.png,0,,1,1,,2021-08-29 04:20:26,2021-08-29 04:23:26,,49223845467
1,40825799421,luizinho_da_base,0,,0,0,612b0b38197f6_follow_order.png,1,,1,1,,2021-08-29 04:21:12,2021-08-29 04:22:44,,40825799421
1,48541199248,princess__moina_07,0,,0,0,612b0b8717b67_follow_order.png,1,,1,1,,2021-08-29 04:22:32,2021-08-29 04:32:55,,48541199248
1,49218048370,im__xrhs_213,0,,0,0,612b0bc5d4b5a_follow_order.png,77,,1,1,,2021-08-29 04:23:34,2021-09-03 10:02:23,,49218048370
1,49073183861,mrgenius294,0,,0,0,612b0bc5d815c_follow_order.png,4,,1,1,,2021-08-29 04:23:35,2021-08-29 04:37:00,,49073183861
0,48745478181,,2.65069471810289E+018,CTJKM1YhtoY,0,0,612b0bd5695ae_like_order.png,0,,1,1,,2021-08-29 04:23:51,2021-08-29 04:31:55,,49442666748
1,49159338885,avir5424,0,,0,0,612b0bde52cb2_follow_order.png,2,,1,1,,2021-08-29 04:23:59,2021-08-29 04:27:33,,49159338885
1,48259856670,_fazal_64,0,,0,0,612b0c327d07c_follow_order.png,1,,1,1,,2021-08-29 04:25:23,2021-08-30 08:37:44,,49285778036
1,49202229475,amir_ahmad_official_01,0,,0,0,612b0d2979e45_follow_order.png,1,,1,1,,2021-08-29 04:29:30,2021-08-29 04:39:11,,49169977403
1,43452600442,officialrohit.rj14,0,,0,0,612b0d31d7061_follow_order.png,1,,1,1,,2021-08-29 04:29:38,2021-08-29 04:31:55,,43452600442
1,47586230055,himanshi_mannade,0,,0,0,612b0d379060a_follow_order.png,2,,1,1,,2021-08-29 04:29:44,2021-08-29 04:33:16,,48312296418
1,48618664124,mhmdmrkwb,0,,0,0,612b0d819c20d_follow_order.png,21,,1,1,,2021-08-29 04:30:58,2021-08-29 05:27:31,,48127033654
1,46857002398,anshurajak882,0,,0,0,612b0d9d35ffe_follow_order.png,6,,1,1,,2021-08-29 04:31:26,2021-09-02 06:32:27,,48692498743
1,12039270021,adv.subhan_khan,0,,0,0,612b0da4cd981_follow_order.png,98,,1,1,,2021-08-29 04:31:33,2021-08-31 16:19:02,,48871726799
1,45334195803,rudra_pratap_singh_70,0,,0,0,612b0db7ecde9_follow_order.png,12,,1,1,,2021-08-29 04:31:52,2021-08-29 16:57:01,,45497299445
1,45325840311,mursalin_khanapuri,0,,0,0,612b0dd3bc7ec_follow_order.png,2,,1,1,,2021-08-29 04:32:20,2021-08-29 04:37:59,,48636174833
1,49284401403,ajay_aji____,0,,0,0,612b0e26154e3_follow_order.png,5,,1,1,,2021-08-29 04:33:43,2021-09-05 04:36:07,,48989048941
1,46982317821,anpurna46,0,,0,0,612b0ea18922f_follow_order.png,334,,1,1,,2021-08-29 04:35:46,2021-09-02 14:44:01,,46982317821
1,48198782609,mr__umesh_rawat_,0,,0,0,612b0eb17ec3e_follow_order.png,90,,1,1,,2021-08-29 04:36:02,2021-09-01 10:23:04,,48198782609
1,49120458043,kanha_akash4321,0,,0,0,612b0eb3b31dc_follow_order.png,65,,1,1,,2021-08-29 04:36:04,2021-09-02 09:33:38,,49157506857
0,46982317821,,2.65024472703191E+018,CTHj4miluKI,0,0,612b0f67d32d8_like_order.png,15,,1,1,,2021-08-29 04:39:05,2021-08-29 04:42:22,,46982317821
1,28659175730,himanshushelly7,0,,0,0,612b0f93e9c53_follow_order.png,0,,1,1,,2021-08-29 04:39:49,2021-08-29 04:41:54,,49265076560
0,46101074007,,2.64643621159796E+018,CS6B7aJBuRZ,0,0,612b0fba9e028_like_order.png,0,,1,1,,2021-08-29 04:40:28,2021-08-29 04:41:26,,49462489176
1,45676624284,abhishekdogra_h.p37,0,,0,0,612b0fd1a61d0_follow_order.png,4,,1,1,,2021-08-29 04:40:50,2021-08-29 04:47:07,,49085429736
1,48356458144,pag_al1668,0,,0,0,612b0fe1df043_follow_order.png,2,,1,1,,2021-08-29 04:41:07,2021-09-04 03:45:57,,48356458144
1,48658246495,m_r_s_k.a.i.r.a,0,,0,0,612b109461b42_follow_order.png,6,,1,1,,2021-08-29 04:44:05,2021-08-29 05:36:51,,49176520452
0,10394978735,,2.5002758934332E+018,CKyw62UjuzA,0,0,612b10a1a7213_like_order.png,4,,1,1,,2021-08-29 04:44:19,2021-08-29 04:46:53,,49074919360
0,7681568785,,2.65070671997236E+018,CTJM7e_sYkA,0,0,612b10de22a5c_like_order.png,2,,1,1,,2021-08-29 04:45:19,2021-08-29 04:47:41,,48777159428
1,21572471277,i_deep_010,0,,0,0,612b10e6308f2_follow_order.png,0,,1,1,,2021-08-29 04:45:27,2021-08-29 04:46:58,,21572471277
1,48679501620,khazxx77,0,,0,0,612b10ec0ea81_follow_order.png,90,,1,1,,2021-08-29 04:45:32,2021-09-05 04:39:09,,48679501620
1,38935232774,______pathan______786,0,,0,0,612b10edd5e8f_follow_order.png,61,,1,1,,2021-08-29 04:45:34,2021-09-04 03:45:57,,48356458144
0,44883257218,,2.63435289284704E+018,CSPGf-nK5rG,0,0,612b10f87d16f_like_order.png,6,,1,1,,2021-08-29 04:45:46,2021-08-29 05:27:43,,49134173291
1,48521910034,amanbharti147,0,,0,0,612b11110982d_follow_order.png,8,,1,1,,2021-08-29 04:46:10,2021-09-02 04:50:56,,48853947129
1,6282874136,my_cool_king_7887,0,,0,0,612b11764365b_follow_order.png,3,,1,1,,2021-08-29 04:47:51,2021-08-30 03:53:10,,49163081528
1,49457954055,afwaz_official,0,,0,0,612b1178d4c9b_follow_order.png,52,,1,1,,2021-08-29 04:47:53,2021-08-29 09:11:53,,49457954055
1,35228496085,_its_anas_ahmad_great,0,,0,0,612b1180e0976_follow_order.png,1,,1,1,,2021-08-29 04:48:04,2021-08-29 04:50:33,,42443333330
0,8600407615,,2.64080995890809E+018,CSmCqqAB-nD,0,0,612b120b69a9e_like_order.png,15,,1,1,,2021-08-29 04:50:21,2021-08-29 05:12:47,,49442458022
1,6873195638,mr.ronak_dj,0,,0,0,612b120d24ab0_follow_order.png,1,,1,1,,2021-08-29 04:50:22,2021-08-31 07:55:47,,49225242257
1,8266182989,shaikkareem__46,0,,0,0,612b12451cf8d_follow_order.png,224,,1,1,,2021-08-29 04:51:18,2021-08-31 05:06:48,,49161682486
1,8266182989,shaikkareem__46,0,,0,0,612b125a57e9a_follow_order.png,421,,1,1,,2021-08-29 04:51:39,2021-09-05 17:43:11,,48134987169
1,10394978735,mr_punit_arya,0,,0,0,612b12a4ba9f3_follow_order.png,3,,1,1,,2021-08-29 04:52:53,2021-08-29 04:54:47,,49074919360
0,49457954055,,2.65073198473105E+018,CTJSrIoqQO-,0,0,612b12cf6f571_like_order.png,4,,1,1,,2021-08-29 04:53:37,2021-08-29 04:55:58,,49457954055
1,49032263340,prince253515,0,,0,0,612b13b9c40ea_follow_order.png,1,,1,1,,2021-08-29 04:57:30,2021-08-29 05:02:41,,49107837535
1,44569859478,offical_naihliya,0,,0,0,612b145bb82fd_follow_order.png,320,,1,1,,2021-08-29 05:00:13,2021-09-06 04:36:22,,48453110570
1,47198854977,i_a_m_farhan,0,,0,0,612b14c7d4c72_follow_order.png,4,,1,1,,2021-08-29 05:02:01,2021-08-29 05:08:15,,49463009712
1,48858246360,dadwal069,0,,0,0,612b14fa9f6b7_follow_order.png,1,,1,1,,2021-08-29 05:02:51,2021-08-29 05:04:08,,48858246360
1,49109080888,dohli_ng,0,,0,0,612b1504514de_follow_order.png,0,,1,1,,2021-08-29 05:03:01,2021-08-29 16:37:53,,49109080888
1,32179631520,shashankreddy274,0,,0,0,612b151176b9e_follow_order.png,4,,1,1,,2021-08-29 05:03:14,2021-08-29 11:55:40,,45265807865
0,48322298257,,2.65073426526405E+018,CTJTMUjBRsf,0,0,612b15593f65f_like_order.png,8,,1,1,,2021-08-29 05:04:26,2021-08-29 05:12:27,,48851142362
1,47486044161,021_vn_silva,0,,0,0,612b15fcf1c9b_follow_order.png,3,,1,1,,2021-08-29 05:07:09,2021-08-29 21:53:05,,49240903474
1,49453106599,lonaldo_cristiano,0,,0,0,612b1605d43d6_follow_order.png,11,,1,1,,2021-08-29 05:07:18,2021-08-30 04:17:58,,49453106599
1,31030972236,rohitnarnolia1122,0,,0,0,612b164035642_follow_order.png,1,,1,1,,2021-08-29 05:08:22,2021-08-29 05:09:46,,48217393089
0,48143312206,,2.62170183229925E+018,CRiJ-0VMAta,0,0,612b166fca6d1_like_order.png,9,,1,1,,2021-08-29 05:09:06,2021-08-30 15:33:35,,48304083599
1,45362837690,itz_royal_vipin,0,,0,0,612b16817b3fb_follow_order.png,3,,1,1,,2021-08-29 05:09:22,2021-08-29 05:10:42,,48689268397
1,47017472518,itz_ndm_07,0,,0,0,612b16ba0bcde_follow_order.png,24,,1,1,,2021-08-29 05:10:18,2021-08-30 16:00:27,,47017472518
0,3172831939,,2.65073920898946E+018,CTJUUQwBFoY,0,0,612b17076b04c_like_order.png,17,,1,1,,2021-08-29 05:11:37,2021-08-29 05:26:09,,3172831939
1,44842685692,lovely__banna_______143,0,,0,0,612b170928c1b_follow_order.png,21,,1,1,,2021-08-29 05:11:38,2021-08-30 06:12:00,,46236348243
1,49138236727,khanfaizan1237,0,,0,0,612b1792cf250_follow_order.png,3,,1,1,,2021-08-29 05:13:55,2021-08-29 05:17:02,,49138236727
1,47252362193,kurumban__r7,0,,0,0,612b17aa30750_follow_order.png,5,,1,1,,2021-08-29 05:14:19,2021-09-05 04:36:07,,48989048941
1,3645022423,samsher.ak,0,,0,0,612b17e60014c_follow_order.png,11,,1,1,,2021-08-29 05:15:19,2021-08-29 16:34:21,,48765176011
1,48873941068,offical_moiz_18,0,,0,0,612b180cd1eee_follow_order.png,15,,1,1,,2021-08-29 05:15:58,2021-08-29 07:39:16,,49081726398
1,45327254190,snow_444_123,0,,0,0,612b186d56d76_follow_order.png,0,,1,1,,2021-08-29 05:17:34,2021-08-29 05:18:17,,49068831500
0,48901722906,,2.65012462271867E+018,CTHIk2rqYwd,0,0,612b1881dd761_like_order.png,5,,1,1,,2021-08-29 05:17:55,2021-08-29 05:25:37,,49258318238
1,48057489787,itz_aayan_14,0,,0,0,612b1894417b0_follow_order.png,7,,1,1,,2021-08-29 05:18:13,2021-08-29 05:19:50,,49149043882
1,48977945838,tera__bobby__786,0,,0,0,612b18e4ddf87_follow_order.png,7,,1,1,,2021-08-29 05:19:33,2021-08-29 05:22:30,,48834305086
1,25235235425,anuj_yadav_future.commando,0,,0,0,612b18f07e27e_follow_order.png,19,,1,1,,2021-08-29 05:19:45,2021-08-29 16:21:23,,49139220979
1,32403837807,_ratnesh_009,0,,0,0,612b18f82739f_follow_order.png,4,,1,1,,2021-08-29 05:19:53,2021-08-29 05:20:58,,49114821073
1,44196167014,hidden_l_ove,0,,0,0,612b190a8b4f4_follow_order.png,8,,1,1,,2021-08-29 05:20:11,2021-09-06 05:49:05,,48316151265
1,45849685133,altafali465,0,,0,0,612b19108df3d_follow_order.png,3,,1,1,,2021-08-29 05:20:18,2021-08-29 05:22:36,,48904833000
1,49251253523,sunchusujitboss,0,,0,0,612b1918041ef_follow_order.png,1,,1,1,,2021-08-29 05:20:25,2021-08-29 05:21:27,,49251253523
1,48601302761,headless_angel_17,0,,0,0,612b192fa4803_follow_order.png,7,,1,1,,2021-08-29 05:20:48,2021-08-29 16:37:53,,49109080888
1,48057489787,itz_aayan_14,0,,0,0,612b193c97d2d_follow_order.png,15,,1,1,,2021-08-29 05:21:01,2021-08-29 05:23:54,,49250223463
0,48802436228,,2.65074163697459E+018,CTJU3l_NTjM,0,0,612b1943ed04c_like_order.png,13,,1,1,,2021-08-29 05:21:09,2021-08-29 11:29:17,,49070776675
0,33420948052,,2.38925343814799E+018,CEoVVfbMQYw,0,0,612b196c8e57f_like_order.png,3,,1,1,,2021-08-29 05:21:50,2021-08-29 05:25:28,,33420948052
1,45525017401,akshay.fagna,0,,0,0,612b197419066_follow_order.png,5,,1,1,,2021-08-29 05:21:57,2021-08-29 05:23:58,,49448145554
1,368393670,reel,0,,0,0,612b1981c10ba_follow_order.png,20,,1,1,,2021-08-29 05:22:10,2021-08-29 05:28:30,,49120085829
1,36399439490,vanaram_bheel_98,0,,0,0,612b198b88bae_follow_order.png,18,,1,1,,2021-08-29 05:22:20,2021-08-30 02:28:09,,49146467971
1,48057489787,itz_aayan_14,0,,0,0,612b199316f88_follow_order.png,13,,1,1,,2021-08-29 05:22:28,2021-08-29 05:24:49,,49140189296
1,39713786342,up23_amroha,0,,0,0,612b19af53e70_follow_order.png,2,,1,1,,2021-08-29 05:22:56,2021-08-29 05:24:03,,49275403529
1,10665499553,officialharry0002,0,,0,0,612b19d14ee2c_follow_order.png,1,,1,1,,2021-08-29 05:23:30,2021-08-29 05:24:49,,10665499553
1,44228998443,koshindar_kumar_2535,0,,0,0,612b19d9daf6c_follow_order.png,4,,1,1,,2021-08-29 05:23:38,2021-08-29 05:25:51,,49443355262
1,41044000583,sbaba6793,0,,0,0,612b19e90842c_follow_order.png,9,,1,1,,2021-08-29 05:23:53,2021-08-29 05:28:29,,49459880896
1,48246763568,aayushsubedi_14,0,,0,0,612b19ec27faa_follow_order.png,129,,1,1,,2021-08-29 05:23:57,2021-09-04 02:18:53,,48246763568
1,38727183760,the_envy_sheetal_,0,,0,0,612b19ff7d669_follow_order.png,14,,1,1,,2021-08-29 05:24:16,2021-09-02 13:17:04,,49445243561
1,48057489787,itz_aayan_14,0,,0,0,612b1a4eaa6ae_follow_order.png,26,,1,1,,2021-08-29 05:25:35,2021-08-29 05:29:49,,49255566612
1,43621348803,livechic___43210,0,,0,0,612b1a7067097_follow_order.png,35,,1,1,,2021-08-29 05:26:09,2021-09-04 07:48:20,,48055932499
1,44887764882,itz_adnan_xo,0,,0,0,612b1a78036c8_follow_order.png,3,,1,1,,2021-08-29 05:26:17,2021-08-30 05:49:28,,49108305556
1,48049777385,vicky_saab_pb_05,0,,0,0,612b1a7ebaad2_follow_order.png,5,,1,1,,2021-08-29 05:26:24,2021-08-29 05:37:34,,45297041873
1,17195315282,taukir_alam_11,0,,0,0,612b1a8444b2c_follow_order.png,5,,1,1,,2021-08-29 05:26:29,2021-08-30 07:14:15,,49260531123
1,44241268486,sanika_unni,0,,0,0,612b1a890ff96_follow_order.png,24,,1,1,,2021-08-29 05:26:33,2021-09-02 07:27:36,,48855491570
1,41698273667,fiziks_2,0,,0,0,612b1a99110ff_follow_order.png,7,,1,1,,2021-08-29 05:26:50,2021-08-29 08:38:17,,49260317788
1,47117381604,nyc_jitu_pop_2.0,0,,0,0,612b1a99c9b7a_follow_order.png,10,,1,1,,2021-08-29 05:26:50,2021-08-29 06:11:54,,49246198906
1,48834583399,lostboy4566,0,,0,0,612b1a9d5445a_follow_order.png,5,,1,1,,2021-08-29 05:26:54,2021-08-29 07:15:00,,48834583399
1,47132437704,tsbhackerz,0,,0,0,612b1aa3286e3_follow_order.png,10,,1,1,,2021-08-29 05:27:00,2021-08-29 05:47:13,,49142450417
1,35444609196,legend_kasim_0,0,,0,0,612b1ab48b536_follow_order.png,1,,1,1,,2021-08-29 05:27:17,2021-08-29 05:32:28,,49452379373
1,44943018888,nidhi_rwt_77,0,,0,0,612b1ad10705d_follow_order.png,3,,1,1,,2021-08-29 05:27:46,2021-08-29 07:14:43,,49469928175
0,17195315282,,2.64741036569639E+018,CS9fbN2BTdb,0,0,612b1aff8237a_like_order.png,1,,1,1,,2021-08-29 05:28:33,2021-08-30 07:13:16,,49260531123
0,24342353087,,2.6506052067748E+018,CTI12RdnOOJ,0,0,612b1b133ef86_like_order.png,3,,1,1,,2021-08-29 05:28:51,2021-08-29 05:30:06,,24342353087
0,3596241979,,2.65072245114313E+018,CTJQgZyigZF,0,0,612b1b39dcffa_like_order.png,6,,1,1,,2021-08-29 05:29:31,2021-08-29 05:47:46,,48903528605
1,26530875450,artistritik742,0,,0,0,612b1b3af21d5_follow_order.png,114,,1,1,,2021-08-29 05:29:32,2021-09-03 13:07:06,,48860701914
1,8585538177,yagnik_official_6254,0,,0,0,612b1b6453bef_follow_order.png,2,,1,1,,2021-08-29 05:30:13,2021-08-29 05:31:34,,49270451958
1,49035164821,ravi.singhrajpu6,0,,0,0,612b1b6eee7b9_follow_order.png,3,,1,1,,2021-08-29 05:30:24,2021-08-29 05:31:24,,49174064998
0,45276005974,,2.64075079748878E+018,CSl1Nvopf9H,0,0,612b1b781f177_like_order.png,7,,1,1,,2021-08-29 05:30:34,2021-08-29 05:34:42,,48924394663
0,48754980400,,2.64942633467965E+018,CTEpzbRJUmw,0,0,612b1b7e552b9_like_order.png,2,,1,1,,2021-08-29 05:30:39,2021-08-29 05:31:20,,49441468170
1,45400795536,its_choudhary_deep13,0,,0,0,612b1b8c7b424_follow_order.png,3,,1,1,,2021-08-29 05:30:53,2021-08-29 05:32:16,,49273898595
1,48114625975,itz_irfan381,0,,0,0,612b1bb647503_follow_order.png,1,,1,1,,2021-08-29 05:31:35,2021-08-29 05:48:52,,48114625975
1,48361030345,_art_ambush_78,0,,0,0,612b1bd44bbc5_follow_order.png,26,,1,1,,2021-08-29 05:32:05,2021-09-05 07:09:33,,49451939366
1,45666833867,ayushh_027_,0,,0,0,612b1c00c84cf_follow_order.png,16,,1,1,,2021-08-29 05:32:50,2021-09-03 16:56:01,,45666833867
0,47778293665,,2.64859712581149E+018,CTBtQ2VHTq-,0,0,612b1c0ddade9_like_order.png,4,,1,1,,2021-08-29 05:33:03,2021-08-29 05:37:24,,47778293665
1,48694102066,sauravra999,0,,0,0,612b1c207ea19_follow_order.png,3,,1,1,,2021-08-29 05:33:21,2021-08-29 05:35:24,,49457720651
1,37533940714,arun_rathore_df,0,,0,0,612b1c4425a93_follow_order.png,5,,1,1,,2021-08-29 05:33:57,2021-08-29 05:35:38,,37533940714
1,49223418284,hello_75k,0,,0,0,612b1c9097fcb_follow_order.png,3,,1,1,,2021-08-29 05:35:13,2021-08-29 05:37:13,,49464545584
0,47001566571,,2.65075201704434E+018,CTJXOpLlAtc,0,0,612b1cdb05c99_like_order.png,1,,1,1,,2021-08-29 05:36:28,2021-08-29 05:37:08,,47001566571
1,45018607449,umar__stylo__lion,0,,0,0,612b1cffbea99_follow_order.png,0,,1,1,,2021-08-29 05:37:05,2021-08-29 05:37:49,,49454307026
1,46389392855,nicholas_dxl_ofc,0,,0,0,612b1d0620e13_follow_order.png,7,,1,1,,2021-08-29 05:37:10,2021-08-29 05:38:56,,48803166408
1,48833317708,mh27_rajput,0,,0,0,612b1d08de238_follow_order.png,1,,1,1,,2021-08-29 05:37:14,2021-08-29 05:38:18,,49129371772
0,8288822737,,2.20015681543471E+018,B6Ihvd6JA9M,0,0,612b1d24768cf_like_order.png,10,,1,1,,2021-08-29 05:37:42,2021-08-29 09:54:42,,48322754382
1,49142450417,tsbhackerz2021,0,,0,0,612b1d2711a46_follow_order.png,2,,1,1,,2021-08-29 05:37:44,2021-08-29 05:47:13,,49142450417
1,46380065656,tarunchoudhary922_,0,,0,0,612b1d3382464_follow_order.png,3,,1,1,,2021-08-29 05:37:55,2021-08-29 05:39:00,,49168465886
1,44243026479,just____ur____ladly,0,,0,0,612b1d3c84d26_follow_order.png,3,,1,1,,2021-08-29 05:38:05,2021-08-29 05:39:11,,49206158518
1,46292017151,_sunil_pro_man,0,,0,0,612b1d4d54b6c_follow_order.png,0,,1,1,,2021-08-29 05:38:22,2021-08-29 06:36:58,,49140612932
0,47218174937,,2.65073767391824E+018,CTJT97GpEGA,0,0,612b1d5ceae50_like_order.png,7,,1,1,,2021-08-29 05:38:38,2021-08-29 05:47:06,,47901387787
0,48361030345,,2.64935643848882E+018,CTEZ6TXhSjY,0,0,612b1d6640487_like_order.png,7,,1,1,,2021-08-29 05:38:47,2021-08-29 14:42:02,,49451939366
0,49018538702,,2.64867192649268E+018,CTB-RV5JTrK,0,0,612b1d8c92c54_like_order.png,7,,1,1,,2021-08-29 05:39:25,2021-08-29 05:40:52,,49018538702
1,48340345392,adityakumar_155,0,,0,0,612b1d969922d_follow_order.png,67,,1,1,,2021-08-29 05:39:35,2021-09-01 03:41:32,,48340345392
0,49018538702,,2.64121671804075E+018,CSnfJx9pFvu,0,0,612b1db78854b_like_order.png,5,,1,1,,2021-08-29 05:40:09,2021-08-29 05:41:13,,49018538702
1,45321338766,pratik_mahajan004,0,,0,0,612b1dd38d0f7_follow_order.png,3,,1,1,,2021-08-29 05:40:36,2021-08-29 06:21:38,,45321338766
1,45231994356,ar_ansari_official_786,0,,0,0,612b1e21ea14e_follow_order.png,68,,1,1,,2021-08-29 05:41:55,2021-09-05 13:19:25,,48830907174
1,48270417516,n_g_a_n_t_h_o_i_b_a,0,,0,0,612b1e25bc5fc_follow_order.png,3,,1,1,,2021-08-29 05:41:58,2021-08-29 05:43:13,,48601351345
1,7086038245,adrita_004,0,,0,0,612b1e49efded_follow_order.png,4,,1,1,,2021-08-29 05:42:35,2021-08-29 08:59:40,,49071039367
0,47236701572,,2.63733897201967E+018,CSZtdJjhq9b,0,0,612b1e4e6dfd4_like_order.png,3,,1,1,,2021-08-29 05:42:40,2021-08-29 05:43:45,,49123173647
1,10875425967,devil_chandan789,0,,0,0,612b1e5e39e75_follow_order.png,89,,1,1,,2021-08-29 05:42:55,2021-08-31 07:57:08,,17929593294
1,44041903133,official___king_007,0,,0,0,612b1e9868919_follow_order.png,3,,1,1,,2021-08-29 05:43:53,2021-08-29 05:45:16,,49260825720
0,44995946473,,2.64729340159239E+018,CS9E1KiJnAT,0,0,612b1e9e71620_like_order.png,14,,1,1,,2021-08-29 05:44:00,2021-08-29 09:58:20,,49250527447
1,49135856875,mularam846,0,,0,0,612b1ea059048_follow_order.png,5,,1,1,,2021-08-29 05:44:01,2021-09-03 15:31:05,,48849398641
1,3983786320,daxhing_model_shabaz,0,,0,0,612b1ebfd1ac0_follow_order.png,0,,1,1,,2021-08-29 05:44:32,2021-08-29 05:45:32,,48584368650
1,23357117399,rock.bicky.733,0,,0,0,612b1ed16bc18_follow_order.png,10,,1,1,,2021-08-29 05:44:50,2021-08-29 05:52:11,,49241022171
0,48834583399,,2.64236100733559E+018,CSrjVYalMDq,0,0,612b1ed28a739_like_order.png,3,,1,1,,2021-08-29 05:44:52,2021-08-29 15:56:47,,48834583399
1,45365681202,c.g_royal_king,0,,0,0,612b1edbed914_follow_order.png,7,,1,1,,2021-08-29 05:45:00,2021-08-29 06:03:21,,48937990302
1,48126106388,aiorwoof_,0,,0,0,612b1f0eadd6a_follow_order.png,1,,1,1,,2021-08-29 05:45:51,2021-08-29 05:46:53,,23463064983
1,39533114007,mohd_ayaan_69,0,,0,0,612b1f382b172_follow_order.png,4,,1,1,,2021-08-29 05:46:33,2021-08-29 05:48:13,,49258173645
1,45983866115,gulshan.turi,0,,0,0,612b1f5118613_follow_order.png,10,,1,1,,2021-08-29 05:46:58,2021-08-30 06:56:18,,49285619057
1,16113060703,viku__9024,0,,0,0,612b1f5d24d9d_follow_order.png,5,,1,1,,2021-08-29 05:47:10,2021-09-04 05:11:53,,49115384954
1,30793323291,official__juber__98,0,,0,0,612b1f7276890_follow_order.png,13,,1,1,,2021-08-29 05:47:31,2021-08-29 06:26:51,,49273555110
1,46395368001,death_nixon_yt,0,,0,0,612b1fa1941b1_follow_order.png,6,,1,1,,2021-08-29 05:48:18,2021-08-29 06:11:58,,29430032422
